iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,selection_strategy,tag,X,Z,gls_iter,gls_improve
2,idID,False,0.009619,0.010538959472999999,5,5,1000,67,0.153456,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
3,idID,False,0.009619,0.010538959472999999,5,5,1000,69,0.146715,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
4,idID,False,0.009619,0.010538959472999999,5,5,1000,57,0.154779,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
5,idID,False,0.009619,0.010538959472999999,5,5,1000,63,0.157496,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
6,TID,False,0.009619,0.010538959472999999,5,5,1000,878,0.198565,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
7,TID,False,0.009619,0.010538959472999999,5,5,1000,883,0.200174,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
8,iDR,False,0.009619,0.010538959472999999,5,5,1000,599,0.203272,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
9,TID,False,0.009619,0.010538959472999999,5,5,1000,885,0.252546,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
10,idID,False,0.009619,0.010538959472999999,5,5,1000,63,0.160749,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",44,False
0,iDR,True,0.009776,0.010573329473,5,5,1000,616,0.189734,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
1,TID,False,0.009776,0.010573329473,5,5,1000,896,0.208927,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
2,idID,False,0.009776,0.010573329473,5,5,1000,71,0.152563,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
3,idID,False,0.009776,0.010573329473,5,5,1000,65,0.152431,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
4,idID,False,0.009776,0.010573329473,5,5,1000,74,0.148485,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
5,TID,False,0.009776,0.010573329473,5,5,1000,897,0.198028,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
6,TID,False,0.009776,0.010573329473,5,5,1000,895,0.197963,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
7,TID,False,0.009776,0.010573329473,5,5,1000,897,0.199951,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
8,iDR,False,0.009776,0.010573329473,5,5,1000,616,0.189652,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
9,idID,False,0.009776,0.010573329473,5,5,1000,66,0.151982,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
10,idID,False,0.009776,0.010573329473,5,5,1000,55,0.160139,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
11,idID,False,0.009776,0.010573329473,5,5,1000,71,0.158302,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",45,False
0,idID,False,0.008206,0.010573329473,5,5,1000,62,0.156665,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",46,False
1,TID,True,0.007895,0.010538959472999999,5,5,1000,883,0.200722,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
2,iDR,False,0.007895,0.010538959472999999,5,5,1000,616,0.192806,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
3,iDR,False,0.007895,0.010538959472999999,5,5,1000,580,0.189989,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
4,idID,False,0.007895,0.010538959472999999,5,5,1000,75,0.15552,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
5,TID,False,0.007895,0.010538959472999999,5,5,1000,884,0.190861,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
6,iDR,False,0.007895,0.010538959472999999,5,5,1000,591,0.203853,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
7,iDR,False,0.007895,0.010538959472999999,5,5,1000,612,0.194163,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
8,iDR,False,0.007895,0.010538959472999999,5,5,1000,612,0.203779,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
9,idID,False,0.007895,0.010538959472999999,5,5,1000,62,0.160693,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
10,iDR,False,0.007895,0.010538959472999999,5,5,1000,609,0.207905,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
11,iDR,False,0.007895,0.010538959472999999,5,5,1000,585,0.19498,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
12,idID,False,0.007895,0.010538959472999999,5,5,1000,53,0.152769,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",46,False
0,idID,False,0.007895,0.010538959472999999,5,5,1000,71,0.147939,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
1,idID,False,0.007895,0.010538959472999999,5,5,1000,71,0.156093,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
2,idID,False,0.007895,0.010538959472999999,5,5,1000,72,0.165797,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
3,idID,False,0.007895,0.010538959472999999,5,5,1000,66,0.154311,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
4,iDR,False,0.007895,0.010538959472999999,5,5,1000,595,0.200733,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
5,iDR,False,0.007895,0.010538959472999999,5,5,1000,610,0.197603,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
6,iDR,False,0.007895,0.010538959472999999,5,5,1000,635,0.194022,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
7,iDR,False,0.007895,0.010538959472999999,5,5,1000,595,0.199773,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
8,TID,False,0.007895,0.010538959472999999,5,5,1000,887,0.207425,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
9,TID,False,0.007895,0.010538959472999999,5,5,1000,895,0.202793,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
10,idID,False,0.007895,0.010538959472999999,5,5,1000,73,0.153796,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",47,False
0,idID,False,0.008056,0.010538959472999999,5,5,1000,68,0.161985,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
1,idID,False,0.008056,0.010538959472999999,5,5,1000,68,0.150025,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
2,idID,False,0.008056,0.010538959472999999,5,5,1000,65,0.155482,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
3,idID,False,0.008056,0.010538959472999999,5,5,1000,63,0.14569,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
4,TID,False,0.008056,0.010538959472999999,5,5,1000,896,0.201969,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
5,TID,False,0.008056,0.010538959472999999,5,5,1000,898,0.205482,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
6,iDR,False,0.008056,0.010538959472999999,5,5,1000,599,0.195834,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
7,idID,False,0.008056,0.010538959472999999,5,5,1000,71,0.163334,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
8,TID,False,0.008056,0.010538959472999999,5,5,1000,880,0.196408,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
9,TID,False,0.008056,0.010538959472999999,5,5,1000,902,0.205011,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
10,idID,False,0.008056,0.010538959472999999,5,5,1000,71,0.1518,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",48,False
0,TID,False,0.008224,0.010538959472999999,5,5,1000,871,0.19296,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
1,TID,False,0.008224,0.010538959472999999,5,5,1000,902,0.192887,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
2,idID,False,0.008224,0.010538959472999999,5,5,1000,60,0.155366,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
3,TID,False,0.008224,0.010538959472999999,5,5,1000,897,0.195393,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
4,iDR,False,0.008224,0.010538959472999999,5,5,1000,617,0.206914,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
5,idID,False,0.008224,0.010538959472999999,5,5,1000,65,0.155216,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
6,TID,False,0.008224,0.010538959472999999,5,5,1000,889,0.205289,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
7,iDR,False,0.008224,0.010538959472999999,5,5,1000,635,0.190855,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
8,iDR,False,0.008224,0.010538959472999999,5,5,1000,599,0.190795,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
9,TID,False,0.008224,0.010538959472999999,5,5,1000,886,0.209989,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
10,idID,False,0.008224,0.010538959472999999,5,5,1000,54,0.155006,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",49,False
0,TID,False,0.008398,0.010538959472999999,5,5,1000,912,0.192447,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
1,iDR,False,0.008398,0.010538959472999999,5,5,1000,598,0.196366,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
2,iDR,False,0.008398,0.010538959472999999,5,5,1000,592,0.193361,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
3,TID,False,0.008398,0.010538959472999999,5,5,1000,890,0.192368,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
4,idID,False,0.008398,0.010538959472999999,5,5,1000,63,0.155281,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
5,TID,False,0.008398,0.010538959472999999,5,5,1000,888,0.188654,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
6,idID,False,0.008398,0.010538959472999999,5,5,1000,62,0.156995,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
7,TID,False,0.008398,0.010538959472999999,5,5,1000,876,0.19208,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
8,TID,False,0.008398,0.010538959472999999,5,5,1000,896,0.195829,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
9,TID,False,0.008398,0.010538959472999999,5,5,1000,864,0.195245,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
10,iDR,False,0.008398,0.010538959472999999,5,5,1000,584,0.190132,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",50,False
0,idID,False,0.00858,0.010538959472999999,5,5,1000,69,0.153379,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
1,idID,False,0.00858,0.010538959472999999,5,5,1000,55,0.1493,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
2,iDR,False,0.00858,0.010538959472999999,5,5,1000,613,0.211926,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
3,TID,False,0.00858,0.010538959472999999,5,5,1000,912,0.203279,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
4,iDR,False,0.00858,0.010538959472999999,5,5,1000,580,0.191323,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
5,TID,False,0.00858,0.010538959472999999,5,5,1000,884,0.189306,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
6,idID,False,0.00858,0.010538959472999999,5,5,1000,65,0.147302,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
7,TID,False,0.00858,0.010538959472999999,5,5,1000,881,0.199585,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
8,idID,False,0.00858,0.010538959472999999,5,5,1000,62,0.153333,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
9,TID,False,0.00858,0.010538959472999999,5,5,1000,897,0.214116,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
10,TID,False,0.00858,0.010538959472999999,5,5,1000,913,0.20922,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",51,False
0,TID,False,0.00877,0.010538959472999999,5,5,1000,904,0.19559,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
1,TID,False,0.00877,0.010538959472999999,5,5,1000,891,0.204137,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
2,TID,False,0.00877,0.010538959472999999,5,5,1000,890,0.199472,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
3,iDR,False,0.00877,0.010538959472999999,5,5,1000,620,0.207688,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
4,idID,False,0.00877,0.010538959472999999,5,5,1000,64,0.155548,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
5,iDR,False,0.00877,0.010538959472999999,5,5,1000,580,0.184838,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
6,iDR,False,0.00877,0.010538959472999999,5,5,1000,605,0.194562,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
7,TID,False,0.00877,0.010538959472999999,5,5,1000,901,0.19875,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
8,idID,False,0.00877,0.010538959472999999,5,5,1000,70,0.155413,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
9,iDR,False,0.00877,0.010538959472999999,5,5,1000,616,0.19106,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
10,iDR,False,0.00877,0.010538959472999999,5,5,1000,614,0.188541,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",52,False
0,iDR,False,0.008968,0.010538959472999999,5,5,1000,613,0.193092,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
1,TID,False,0.008968,0.010538959472999999,5,5,1000,908,0.195662,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
2,TID,False,0.008968,0.010538959472999999,5,5,1000,904,0.190005,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
3,iDR,False,0.008968,0.010538959472999999,5,5,1000,579,0.200705,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
4,TID,False,0.008968,0.010538959472999999,5,5,1000,889,0.191625,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
5,iDR,False,0.008968,0.010538959472999999,5,5,1000,585,0.199068,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
6,idID,False,0.008968,0.010538959472999999,5,5,1000,65,0.162249,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
7,iDR,False,0.008968,0.010538959472999999,5,5,1000,563,0.185473,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
8,TID,False,0.008968,0.010538959472999999,5,5,1000,881,0.201793,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
9,idID,False,0.008968,0.010538959472999999,5,5,1000,60,0.166043,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
10,idID,False,0.008968,0.010538959472999999,5,5,1000,78,0.160657,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",53,False
0,iDR,False,0.009175,0.010538959472999999,5,5,1000,596,0.196219,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
1,idID,False,0.009175,0.010538959472999999,5,5,1000,74,0.159494,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
2,TID,False,0.009175,0.010538959472999999,5,5,1000,876,0.196844,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
3,TID,False,0.009175,0.010538959472999999,5,5,1000,868,0.19681,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
4,iDR,False,0.009175,0.010538959472999999,5,5,1000,598,0.189737,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
5,TID,False,0.009175,0.010538959472999999,5,5,1000,906,0.196295,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
6,iDR,False,0.009175,0.010538959472999999,5,5,1000,636,0.19388,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
7,idID,False,0.009175,0.010538959472999999,5,5,1000,70,0.162228,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
8,iDR,False,0.009175,0.010538959472999999,5,5,1000,614,0.203732,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
9,iDR,False,0.009175,0.010538959472999999,5,5,1000,602,0.21203,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
10,iDR,False,0.009175,0.010538959472999999,5,5,1000,590,0.198708,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",54,False
0,TID,False,0.009392,0.010538959472999999,5,5,1000,910,0.211012,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",55,False
1,idID,False,0.009392,0.010538959472999999,5,5,1000,70,0.153223,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",55,False
2,iDR,False,0.009392,0.010538959472999999,5,5,1000,602,0.198,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",55,False
3,TID,False,0.009392,0.010538959472999999,5,5,1000,895,0.199962,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",55,False
