iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
13,iDR,False,0.01859381329093099,0.01049994272,5,5,100,92,0.053247,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",49,False
14,iDR,False,0.01859381329093099,0.01049994272,5,5,100,90,0.051569,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",49,False
0,TID,True,0.045369969596767104,0.010515864683000002,5,5,100,87,0.05133,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 15, 25, 27, 30]",50,False
1,TID,True,0.03532434056183463,0.010550163283000001,5,5,100,89,0.049647,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 15, 25, 27, 28]",50,False
2,TID,True,0.025865183956179545,0.010545402609,5,5,100,90,0.054228,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 15, 21, 25, 28]",50,False
3,TID,True,0.018752921169389605,0.01049994272,5,5,100,91,0.053932,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
4,iDR,False,0.018752921169389605,0.01049994272,5,5,100,90,0.053394,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
5,iDR,False,0.018752921169389605,0.01049994272,5,5,100,83,0.05311,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
6,iDR,False,0.018752921169389605,0.01049994272,5,5,100,89,0.053656,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
7,iDR,False,0.018752921169389605,0.01049994272,5,5,100,89,0.052824,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
8,iDR,False,0.018752921169389605,0.01049994272,5,5,100,92,0.054048,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
9,iDR,False,0.018752921169389605,0.01049994272,5,5,100,90,0.052481,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
10,iDR,False,0.018752921169389605,0.01049994272,5,5,100,90,0.053199,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
11,iDR,False,0.018752921169389605,0.01049994272,5,5,100,87,0.052594,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
12,iDR,False,0.018752921169389605,0.01049994272,5,5,100,85,0.052097,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
13,iDR,False,0.018752921169389605,0.01049994272,5,5,100,88,0.052792,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
14,iDR,False,0.018752921169389605,0.01049994272,5,5,100,86,0.054113,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",50,False
0,TID,True,0.04599154567293158,0.010533244683000001,5,5,100,94,0.052245,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 21, 25, 27, 30]",51,False
1,TID,True,0.03578294358074049,0.010567543283,5,5,100,82,0.051872,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 21, 25, 27, 28]",51,False
2,TID,True,0.02620292148329679,0.010546812609,5,5,100,93,0.049994,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 16, 21, 25, 28]",51,False
3,TID,True,0.018912029047848226,0.01049994272,5,5,100,91,0.073325,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
4,iDR,False,0.018912029047848226,0.01049994272,5,5,100,90,0.063854,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
5,iDR,False,0.018912029047848226,0.01049994272,5,5,100,91,0.056846,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
6,iDR,False,0.018912029047848226,0.01049994272,5,5,100,93,0.051986,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
7,iDR,False,0.018912029047848226,0.01049994272,5,5,100,90,0.055967,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
8,iDR,False,0.018912029047848226,0.01049994272,5,5,100,94,0.052749,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
9,iDR,False,0.018912029047848226,0.01049994272,5,5,100,91,0.054256,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
10,iDR,False,0.018912029047848226,0.01049994272,5,5,100,91,0.057705,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
11,iDR,False,0.018912029047848226,0.01049994272,5,5,100,87,0.052949,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
12,iDR,False,0.018912029047848226,0.01049994272,5,5,100,91,0.051115,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
13,iDR,False,0.018912029047848226,0.01049994272,5,5,100,92,0.054222,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
14,iDR,False,0.018912029047848226,0.01049994272,5,5,100,95,0.052807,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",51,False
0,TID,True,0.046683278620404674,0.010572624683000001,5,5,100,92,0.055833,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.010073, 0.010073, 0.01, 0.01003]","[4, 25, 27, 28, 30]",52,False
1,TID,True,0.036470158474644965,0.010551573283000002,5,5,100,92,0.051832,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 16, 25, 27, 28]",52,False
2,TID,True,0.026523585706084023,0.010529432609000001,5,5,100,87,0.05046,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 15, 16, 25, 28]",52,False
3,TID,True,0.019071136926306846,0.01049994272,5,5,100,93,0.053877,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
4,iDR,False,0.019071136926306846,0.01049994272,5,5,100,86,0.05187,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
5,iDR,False,0.019071136926306846,0.01049994272,5,5,100,87,0.054568,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
6,iDR,False,0.019071136926306846,0.01049994272,5,5,100,89,0.053368,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
7,iDR,False,0.019071136926306846,0.01049994272,5,5,100,89,0.052757,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
8,iDR,False,0.019071136926306846,0.01049994272,5,5,100,91,0.051735,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
9,iDR,False,0.019071136926306846,0.01049994272,5,5,100,84,0.057681,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
10,iDR,False,0.019071136926306846,0.01049994272,5,5,100,88,0.053394,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
11,iDR,False,0.019071136926306846,0.01049994272,5,5,100,91,0.053561,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
12,iDR,False,0.019071136926306846,0.01049994272,5,5,100,95,0.057979,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
13,iDR,False,0.019071136926306846,0.01049994272,5,5,100,87,0.054003,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
14,iDR,False,0.019071136926306846,0.01049994272,5,5,100,89,0.052142,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",52,False
0,TID,True,0.04743837201672915,0.010515864683000002,5,5,100,93,0.053342,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 15, 25, 27, 30]",53,False
1,TID,True,0.03691541934642083,0.010550163283000001,5,5,100,90,0.050025,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 15, 25, 27, 28]",53,False
2,TID,True,0.026819831226931264,0.010545402609,5,5,100,89,0.048783,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 15, 21, 25, 28]",53,False
3,TID,True,0.019230244804765463,0.01049994272,5,5,100,90,0.056416,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
4,iDR,False,0.019230244804765463,0.01049994272,5,5,100,94,0.052595,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
5,iDR,False,0.019230244804765463,0.01049994272,5,5,100,92,0.051558,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
6,iDR,False,0.019230244804765463,0.01049994272,5,5,100,89,0.054359,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
7,iDR,False,0.019230244804765463,0.01049994272,5,5,100,84,0.052922,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
8,iDR,False,0.019230244804765463,0.01049994272,5,5,100,92,0.051671,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
9,iDR,False,0.019230244804765463,0.01049994272,5,5,100,91,0.053016,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
10,iDR,False,0.019230244804765463,0.01049994272,5,5,100,94,0.051593,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
11,iDR,False,0.019230244804765463,0.01049994272,5,5,100,92,0.057361,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
12,iDR,False,0.019230244804765463,0.01049994272,5,5,100,86,0.052209,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
13,iDR,False,0.019230244804765463,0.01049994272,5,5,100,87,0.054453,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
14,iDR,False,0.019230244804765463,0.01049994272,5,5,100,91,0.053763,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",53,False
0,TID,True,0.04821905597135226,0.010533244683000001,5,5,100,92,0.058708,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 21, 25, 27, 30]",54,False
1,TID,True,0.037374022365326685,0.010567543283,5,5,100,85,0.050743,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 21, 25, 27, 28]",54,False
2,TID,True,0.027500831970518502,0.010592002609,5,5,100,95,0.050589,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 19, 21, 25, 28]",54,False
3,TID,True,0.019762640865784088,0.01054654272,5,5,100,83,0.052304,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 16, 19, 21, 28]",54,False
4,TID,True,0.019745465497784085,0.01054513272,5,5,100,88,0.053355,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",54,False
5,TID,True,0.019389352683224087,0.01049994272,5,5,100,82,0.054349,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
6,iDR,False,0.019389352683224087,0.01049994272,5,5,100,84,0.05248,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
7,iDR,False,0.019389352683224087,0.01049994272,5,5,100,90,0.05228,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
8,iDR,False,0.019389352683224087,0.01049994272,5,5,100,88,0.051949,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
9,iDR,False,0.019389352683224087,0.01049994272,5,5,100,92,0.053303,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
10,iDR,False,0.019389352683224087,0.01049994272,5,5,100,86,0.05393,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
11,iDR,False,0.019389352683224087,0.01049994272,5,5,100,89,0.053313,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
12,iDR,False,0.019389352683224087,0.01049994272,5,5,100,89,0.053138,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
13,iDR,False,0.019389352683224087,0.01049994272,5,5,100,89,0.052248,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
14,iDR,False,0.019389352683224087,0.01049994272,5,5,100,87,0.05355,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
15,iDR,False,0.019389352683224087,0.01049994272,5,5,100,95,0.052217,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
16,iDR,False,0.019389352683224087,0.01049994272,5,5,100,88,0.052622,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",54,False
0,TID,True,0.04885548748518673,0.010533244683000001,5,5,100,87,0.058225,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 21, 25, 27, 30]",55,False
1,TID,True,0.03796934248739254,0.010510783283000001,5,5,100,95,0.055983,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.010073]","[4, 15, 21, 25, 27]",55,False
2,TID,True,0.027593083974235745,0.010490052609000001,5,5,100,83,0.054529,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.010073]","[4, 15, 16, 21, 25]",55,False
3,TID,True,0.019548460561682704,0.01049994272,5,5,100,86,0.060145,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
4,iDR,False,0.019548460561682704,0.01049994272,5,5,100,91,0.056175,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
5,iDR,False,0.019548460561682704,0.01049994272,5,5,100,90,0.054565,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
6,iDR,False,0.019548460561682704,0.01049994272,5,5,100,88,0.052352,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
7,iDR,False,0.019548460561682704,0.01049994272,5,5,100,88,0.056851,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
8,iDR,False,0.019548460561682704,0.01049994272,5,5,100,87,0.053149,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
9,iDR,False,0.019548460561682704,0.01049994272,5,5,100,88,0.05186,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
10,iDR,False,0.019548460561682704,0.01049994272,5,5,100,89,0.05551,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
11,iDR,False,0.019548460561682704,0.01049994272,5,5,100,85,0.056121,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
12,iDR,False,0.019548460561682704,0.01049994272,5,5,100,88,0.052378,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
13,iDR,False,0.019548460561682704,0.01049994272,5,5,100,91,0.052011,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
14,iDR,False,0.019548460561682704,0.01049994272,5,5,100,90,0.052669,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",55,False
0,TID,True,0.049547220432659834,0.010572624683000001,5,5,100,88,0.053155,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.010073, 0.010073, 0.01, 0.01003]","[4, 25, 27, 28, 30]",56,False
1,TID,True,0.038506498131007025,0.010550163283000001,5,5,100,90,0.058505,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 15, 25, 27, 28]",56,False
2,TID,True,0.027774478497682983,0.010545402609,5,5,100,96,0.061747,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 15, 21, 25, 28]",56,False
3,TID,True,0.019707568440141324,0.01049994272,5,5,100,90,0.058922,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
4,iDR,False,0.019707568440141324,0.01049994272,5,5,100,84,0.05688,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
5,iDR,False,0.019707568440141324,0.01049994272,5,5,100,88,0.054564,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
6,iDR,False,0.019707568440141324,0.01049994272,5,5,100,89,0.061485,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
7,iDR,False,0.019707568440141324,0.01049994272,5,5,100,91,0.056872,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
8,iDR,False,0.019707568440141324,0.01049994272,5,5,100,86,0.056467,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
9,iDR,False,0.019707568440141324,0.01049994272,5,5,100,94,0.059362,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
10,iDR,False,0.019707568440141324,0.01049994272,5,5,100,92,0.056482,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
11,iDR,False,0.019707568440141324,0.01049994272,5,5,100,91,0.054524,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
12,iDR,False,0.019707568440141324,0.01049994272,5,5,100,96,0.053659,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
13,iDR,False,0.019707568440141324,0.01049994272,5,5,100,87,0.056909,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
14,iDR,False,0.019707568440141324,0.01049994272,5,5,100,90,0.054414,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",56,False
0,TID,True,0.05065424532488431,0.010562464683000001,5,5,100,84,0.054869,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 19, 25, 27, 30]",57,False
1,TID,True,0.03945328153487288,0.010540003283000001,5,5,100,89,0.053653,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.010073]","[4, 15, 19, 25, 27]",57,False
2,TID,True,0.028572531104540222,0.010535242609,5,5,100,91,0.051457,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.010073]","[4, 15, 19, 21, 25]",57,False
3,TID,True,0.020719590373959942,0.01055811272,5,5,100,88,0.052939,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 8, 15, 19, 21]",57,False
4,TID,True,0.020222789133159943,0.01054513272,5,5,100,88,0.059896,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",57,False
5,iDR,False,0.020222789133159943,0.01054513272,5,5,100,86,0.053134,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",57,False
6,iDR,False,0.020222789133159943,0.01054513272,5,5,100,88,0.054517,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",57,False
7,TID,True,0.019866676318599945,0.01049994272,5,5,100,90,0.053135,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
8,iDR,False,0.019866676318599945,0.01049994272,5,5,100,90,0.054332,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
9,iDR,False,0.019866676318599945,0.01049994272,5,5,100,88,0.060184,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
10,iDR,False,0.019866676318599945,0.01049994272,5,5,100,91,0.099346,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
11,iDR,False,0.019866676318599945,0.01049994272,5,5,100,93,0.060494,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
12,iDR,False,0.019866676318599945,0.01049994272,5,5,100,83,0.055286,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
13,iDR,False,0.019866676318599945,0.01049994272,5,5,100,90,0.056622,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
14,iDR,False,0.019866676318599945,0.01049994272,5,5,100,88,0.060565,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
15,iDR,False,0.019866676318599945,0.01049994272,5,5,100,89,0.055966,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
16,iDR,False,0.019866676318599945,0.01049994272,5,5,100,93,0.056923,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
17,iDR,False,0.019866676318599945,0.01049994272,5,5,100,95,0.05473,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",57,False
